,values
6.013233554,0.0
6.113233554000001,0.0
6.213233554,0.0
6.313233554000001,0.0
6.4132335540000005,0.0
6.513233554,0.0
6.613233554000001,0.0
6.713233554,0.0
6.813233554000001,0.0
6.9132335540000005,9.280644788732053
7.013233554,7.757092070783162
7.113233554000001,0.0
7.213233554,0.0
7.313233554000001,0.0
7.4132335540000005,3.1636330751272177
7.513233554,3.9168616058777537
7.613233554000001,0.0
7.713233554,0.0
7.813233554000001,0.0
7.9132335540000005,0.0
8.013233554000001,0.0
8.113233554,0.0
8.213233554,0.0
8.304638147,0.0
8.337971480333334,0.0
8.371304813666667,0.0
8.404638147000002,0.0
8.437971480333335,0.0
8.471304813666668,0.0
8.504638147000001,0.0
8.537971480333335,0.0
8.571304813666668,0.0
8.604638147000001,0.0
8.637971480333334,0.0
8.671304813666667,0.0
8.704638147,0.0
8.737971480333334,0.0
8.771304813666667,0.0
8.804638147,0.0
8.837971480333334,0.0
8.871304813666667,0.0
8.904638147000002,0.0
8.937971480333335,0.0
8.971304813666668,0.0
9.004638147000001,0.0
9.037971480333335,0.0
9.071304813666668,0.0
9.104638147000001,0.0
9.137971480333334,0.0
9.171304813666667,0.0
9.204638147,0.0
9.237971480333334,0.0
9.271304813666667,0.0
9.304638147,0.0
9.337971480333334,0.0
9.371304813666667,6.376235608653541
9.404638147000002,7.107596603274944
9.437971480333335,3.3200509757651404
9.471304813666668,0.0
9.504638147000001,0.0
9.537971480333335,0.0
9.571304813666668,0.0
9.603959995,0.0
9.703959995,0.0
9.803959995000001,0.0
9.903959995000001,4.978115199470907
10.003959995,0.0
10.103959995,0.0
10.203959995,4.617000187360381
10.303959995000001,4.880578236748564
10.403959995000001,0.0
10.503959995,0.0
10.603959995,0.0
10.703959995,0.0
10.803959995000001,0.0
10.903959995000001,0.0
11.003959995,0.0
11.103959995,0.0
11.203959995,0.0
11.303959995000001,0.0
11.403959995000001,0.0
11.503959995,0.0
11.603959995,0.0
11.703959995,0.0
11.803959995000001,0.0
11.903959995000001,9.438397982759197
12.003959995,0.0
12.103959995,0.0
12.203959995,3.7245918833040954
12.303959995000001,0.0
12.403959995000001,0.0
12.503959995,0.0
12.603959995,0.0
12.703959995,0.0
12.803959995000001,0.0
12.903959995000001,0.0
13.003959995,7.256309240172251
13.103959995,6.6111453328193654
13.203959995,0.0
13.303959995000001,0.0
13.403959995000001,0.0
13.503959995,0.0
13.603959995,0.0
13.703959995,0.0
13.803959995000001,0.0
13.903959995000001,0.0
14.003959995,0.0
14.103959995,0.0
14.203959995,0.0
14.303959995000001,0.0
14.403959995000001,0.0
14.503959995,0.0
14.603959995,0.0
14.703959995,0.0
14.803959995000001,0.0
14.903959995000001,0.0
15.003959995,0.0
15.103959995,0.0
15.203959995,0.0
15.303959995000001,5.73401816757522
15.403959995000001,0.0
15.503959995,0.0
15.603959995,0.0
15.703959995,0.0
15.803959995000001,0.0
15.903959995000001,0.0
16.003959995,0.0
16.103959995,0.0
16.203959995,0.0
16.303959995,0.0
16.403959995,0.0
16.503959995,0.0
16.603959995,0.0
16.703959995,0.0
16.803959995,0.0
16.903959995,0.0
17.003959995,0.0
17.103959995000004,0.0
17.203959995,0.0
17.303959995000003,0.0
17.403959995,0.0
17.503959995000002,0.0
17.603959995000004,0.0
17.703959995,0.0
17.803959995000003,0.0
17.903959995,0.0
18.003959995000002,0.0
18.103959995000004,0.0
18.203959995,0.0
18.303959995000003,0.0
18.403959995,0.0
18.503959995000002,0.0
18.603959995000004,0.0
18.703959995,11.411792143463186
18.803959995000003,11.180007163426248
18.903959995,0.0
19.003959995000002,0.0
19.103959995000004,16.249197145679467
19.203959995,16.165200609557523
19.303959995000003,0.0
19.403959995,0.0
19.503959995000002,0.0
19.603959995000004,0.0
19.703959995,0.0
19.803959995000003,0.0
19.903959995,0.0
20.003959995000002,0.0
20.103959995000004,0.0
20.203959995,0.0
20.303959995000003,10.01696679819375
20.403959995,14.914879428615906
20.503959995000002,16.183417045841807
20.603959995000004,4.7389429652478965
20.703959995,4.145370053375262
20.803959995000003,3.155854979581817
20.903959995,4.436738013850038
21.004574203,0.0
21.021240869666666,3.2272115548005216
21.037907536333332,0.0
21.054574203,0.0
21.071240869666667,0.0
21.087907536333333,0.0
21.104574203000002,0.0
21.121240869666668,3.3141330913674056
21.137907536333334,3.413079258800457
21.154574203,0.0
21.17124086966667,0.0
21.187907536333334,0.0
21.204574203,0.0
21.221240869666666,0.0
21.237907536333335,0.0
21.254574203,0.0
21.271240869666666,0.0
21.287907536333332,0.0
21.304574203,0.0
21.321240869666667,0.0
21.337907536333333,0.0
21.354574203000002,0.0
21.371240869666668,0.0
21.387907536333334,0.0
21.401058101,10.224161846423177
21.501058101,10.0
21.601058101,0.0
21.701058101,0.0
21.801058101000002,0.0
21.901058101,0.0
22.001058101,0.0
22.101058101,0.0
22.201058101,0.0
22.301058101000002,0.0
22.401058101,0.0
22.501058101,0.0
22.601058101,0.0
22.701058101,0.0
22.801058101000002,0.0
22.901058101,4.454881175401404
23.001058101,4.08030510060696
23.101058101,0.0
23.201058101,0.0
23.301058101000002,0.0
23.401058101,0.0
23.501058101,0.0
23.601058101,0.0
23.701058101,0.0
23.801058101000002,0.0
23.901058101,0.0
24.001058101,0.0
24.101058101,0.0
24.201058101,4.290704737625393
24.301058101000002,0.0
24.401058101,0.0
24.500210895000002,0.0
24.533544228333334,0.0
24.56687756166667,0.0
24.600210895,0.0
24.633544228333335,0.0
24.66687756166667,0.0
24.700210895,0.0
24.733544228333336,0.0
24.766877561666668,0.0
24.800210895000003,0.0
24.833544228333334,0.0
24.86687756166667,0.0
24.900210895,0.0
24.933544228333336,3.6316654335958933
24.966877561666667,8.139193202983554
25.000210895000002,8.336229387860302
25.033544228333334,3.6171566004852647
25.06687756166667,0.0
25.100210895,0.0
25.133544228333335,3.898426712356207
25.16687756166667,4.2616712104384735
25.200210895,0.0
25.233544228333336,0.0
25.266877561666668,0.0
25.300210895000003,0.0
25.333544228333334,0.0
25.36687756166667,0.0
25.400210895,0.0
25.433544228333336,0.0
25.466877561666667,0.0
25.504198498,0.0
25.837531831333333,0.0
26.17086516466667,0.0
26.504198498,0.0
26.837531831333333,0.0
27.17086516466667,0.0
27.504198498,0.0
27.837531831333333,0.0
28.002103551983335,0.0
28.035436885316667,0.0
28.068770218650002,0.0
28.102103551983337,0.0
28.13543688531667,0.0
28.168770218650003,0.0
28.202103551983335,0.0
28.23543688531667,0.0
28.26877021865,0.0
28.302103551983336,0.0
28.335436885316668,0.0
28.368770218650003,4.672383659347696
28.402103551983334,6.75540252472693
28.43543688531667,5.367163871560769
28.46877021865,0.0
28.502103551983335,0.0
28.535436885316667,0.0
28.568770218650002,0.0
28.602103551983337,0.0
28.63543688531667,0.0
28.668770218650003,0.0
28.702103551983335,0.0
28.73543688531667,0.0
28.76877021865,0.0
28.802103551983336,0.0
28.835436885316668,0.0
28.868770218650003,0.0
28.902103551983334,0.0
28.93543688531667,0.0
28.96877021865,0.0
29.002103551983335,0.0
29.035436885316667,0.0
29.068770218650002,0.0
29.102103551983337,0.0
29.13543688531667,0.0
29.168770218650003,0.0
29.202103551983335,0.0
29.23543688531667,0.0
29.26877021865,0.0
29.302103551983336,0.0
29.335436885316668,0.0
29.368770218650003,5.9063481515968945
29.402103551983334,7.709603672189617
29.43543688531667,6.727600158682978
29.46877021865,0.0
29.502103551983335,0.0
29.535436885316667,0.0
29.568770218650002,0.0
29.603661578000004,0.0
29.703661578000002,0.0
29.803661578000003,0.0
29.903661578000005,0.0
30.00405564,0.0
30.020722306666666,7.232572538056661
30.037388973333336,10.527087161266648
30.05405564,11.266059307404003
30.070722306666667,10.701627835081485
30.087388973333336,8.946884077401029
30.104055640000002,4.704921564856402
30.120722306666668,0.0
30.137388973333334,3.121933505107902
30.154055640000003,5.5104712433994205
30.17072230666667,8.472947993348914
30.187388973333334,9.106953726029348
30.20405564,8.76686626445246
30.22072230666667,6.053079276292662
30.237388973333335,0.0
30.25405564,0.0
30.270722306666666,0.0
30.287388973333336,0.0
30.30405564,0.0
30.320722306666667,0.0
30.337388973333336,0.0
30.354055640000002,0.0
30.370722306666668,0.0
30.387388973333334,0.0
30.404055640000003,0.0
30.42072230666667,0.0
30.437388973333334,0.0
30.45405564,0.0
30.47072230666667,0.0
30.487388973333335,0.0
30.50405564,0.0
30.520722306666666,4.262955121860425
30.537388973333336,7.214520291701538
30.55405564,8.291383274416619
30.570722306666667,8.411698125342612
30.587388973333336,7.100952813785358
30.604055640000002,4.389374816144982
30.620722306666668,0.0
30.637388973333334,0.0
30.654055640000003,0.0
30.67072230666667,0.0
30.687388973333334,0.0
30.70405564,0.0
30.72072230666667,0.0
30.737388973333335,0.0
30.75405564,0.0
30.770722306666666,0.0
30.787388973333336,0.0
30.80405564,0.0
30.820722306666667,0.0
30.837388973333336,0.0
30.854055640000002,0.0
30.870722306666668,0.0
30.887388973333334,0.0
30.904055640000003,0.0
30.92072230666667,0.0
30.937388973333334,0.0
30.95405564,0.0
30.97072230666667,3.124299091513195
30.987388973333335,5.497056415729113
31.00405564,5.91375012508776
31.020722306666666,5.0881901362617485
31.037388973333336,3.588484437187601
31.05405564,0.0
31.070722306666667,0.0
31.087388973333336,0.0
31.104055640000002,0.0
31.120722306666668,0.0
31.137388973333334,0.0
31.154055640000003,0.0
31.17072230666667,0.0
31.187388973333334,0.0
31.20405564,0.0
31.22072230666667,0.0
31.237388973333335,0.0
31.25405564,0.0
31.270722306666666,0.0
31.287388973333336,0.0
31.30405564,0.0
31.320722306666667,0.0
31.337388973333336,0.0
31.354055640000002,0.0
31.370722306666668,0.0
31.387388973333334,0.0
31.404055640000003,0.0
31.42072230666667,0.0
31.437388973333334,0.0
31.45405564,0.0
31.47072230666667,0.0
31.487388973333335,0.0
31.504266534983337,0.0
31.604266534983335,0.0
31.704266534983336,0.0
31.804266534983338,0.0
31.904266534983336,0.0
32.000202289,0.0
32.333535622333336,0.0
32.66686895566667,0.0
33.000202289,0.0
33.333535622333336,0.0
33.66686895566667,0.0
34.000202289,0.0
34.333535622333336,0.0
34.66686895566667,0.0
35.000202289,0.0
35.333535622333336,0.0
35.66686895566667,0.0
36.000202289,0.0
36.333535622333336,0.0
36.66686895566667,0.0
37.000202289,0.0
37.333535622333336,0.0
37.66686895566667,12.563385596076126
38.006035780000005,12.279062437103056
38.10603578,0.0
38.20603578,0.0
38.30603578,0.0
38.40603578,0.0
38.506035780000005,0.0
38.60603578,0.0
38.70603578,0.0
38.80603578,0.0
38.90603578,0.0
39.006035780000005,0.0
39.10603578,0.0
39.20603578,0.0
39.30603578,0.0
39.40603578,0.0
39.506035780000005,0.0
39.60603578,7.040182502755649
39.70603578,3.627529151736121
39.80603578,0.0
39.90603578,0.0
40.006035780000005,0.0
40.10603578,0.0
40.20603578,0.0
40.30603578,0.0
40.40603578,0.0
