,values
6.011338747,0.0
6.1113387470000005,0.0
6.211338747,0.0
6.311338747,0.0
6.411338747,0.0
6.511338747,0.0
6.6113387470000005,0.0
6.711338747,5.0868068077772035
6.811338747,5.810882347000777
6.911338747,8.30864141380186
7.011338747,7.056475007398248
7.1113387470000005,0.0
7.211338747,0.0
7.311338747,0.0
7.411338747,4.050150568980447
7.511338747,5.230582512586985
7.6113387470000005,0.0
7.711338747,0.0
7.811338747,0.0
7.911338747,0.0
8.011338747,0.0
8.111338747,0.0
8.211338747000001,0.0
8.300137497,0.0
8.333470830333333,0.0
8.366804163666666,0.0
8.400137497,0.0
8.433470830333333,0.0
8.466804163666668,0.0
8.500137497,0.0
8.533470830333334,0.0
8.566804163666667,0.0
8.600137497,0.0
8.633470830333334,0.0
8.666804163666667,0.0
8.700137497000002,0.0
8.733470830333335,0.0
8.766804163666668,0.0
8.800137497000001,0.0
8.833470830333335,0.0
8.866804163666668,0.0
8.900137497000001,0.0
8.933470830333334,0.0
8.966804163666668,0.0
9.000137497,0.0
9.033470830333334,0.0
9.066804163666667,0.0
9.100137497,0.0
9.133470830333334,0.0
9.166804163666667,0.0
9.200137497000002,0.0
9.233470830333335,3.7405063592327887
9.266804163666668,5.1037489241010325
9.300137497000001,4.00305656162512
9.333470830333335,0.0
9.366804163666668,3.0988079398390287
9.400137497000001,5.377094443999981
9.433470830333334,4.522617788826177
9.466804163666668,0.0
9.500137497,0.0
9.533470830333334,0.0
9.566804163666667,0.0
9.600290795000001,0.0
9.700290795,0.0
9.800290795,2.678128768372781
9.900290795,9.114260432861935
10.000290795000002,0.0
10.100290795000001,0.0
10.200290795,0.0
10.300290795,4.197996641195369
10.400290795,0.0
10.500290795000002,0.0
10.600290795000001,0.0
10.700290795,0.0
10.800290795,0.0
10.900290795,0.0
11.000290795000002,0.0
11.100290795000001,0.0
11.200290795,0.0
11.300290795,0.0
11.400290795,0.0
11.500290795000002,0.0
11.600290795000001,0.0
11.700290795,0.0
11.800290795,0.0
11.900290795,0.0
12.000290795000002,0.0
12.100290795000001,4.243745074461673
12.200290795,7.603581964701241
12.300290795,0.0
12.400290795,0.0
12.500290795000002,0.0
12.600290795000001,0.0
12.700290795,0.0
12.800290795,0.0
12.900290795,0.0
