,values
6.0109124220000005,0.0
6.110912422,0.0
6.210912422000001,0.0
6.310912422,0.0
6.410912422,0.0
6.5109124220000005,0.0
6.610912422,0.0
6.710912422000001,0.0
6.810912422,0.0
6.910912422,11.93501197621403
7.0109124220000005,10.587522592506195
7.110912422,3.209624658633787
7.210912422000001,0.0
7.310912422,0.0
7.410912422,3.8545446049828214
7.5109124220000005,6.2741536845147845
7.610912422,0.0
7.710912422000001,0.0
7.810912422,0.0
7.910912422,0.0
8.010912422,0.0
8.110912422,0.0
8.210912422,0.0
8.302480824000002,0.0
8.335814157333335,0.0
8.369147490666668,0.0
8.402480824000001,0.0
8.435814157333335,0.0
8.469147490666668,0.0
8.502480824000001,0.0
8.535814157333334,0.0
8.569147490666667,0.0
8.602480824,0.0
8.635814157333334,0.0
8.669147490666667,0.0
8.702480824,0.0
8.735814157333333,0.0
8.769147490666667,0.0
8.802480824000002,0.0
8.835814157333335,0.0
8.869147490666668,0.0
8.902480824000001,0.0
8.935814157333335,0.0
8.969147490666668,0.0
9.002480824000001,0.0
9.035814157333334,0.0
9.069147490666667,0.0
9.102480824,0.0
9.135814157333334,2.8913128366860628
9.169147490666667,0.0
9.202480824,0.0
9.235814157333333,4.164917234975522
9.269147490666667,4.039314148677781
9.302480824000002,0.0
9.335814157333335,0.0
9.369147490666668,0.0
9.402480824000001,0.0
9.435814157333335,0.0
9.469147490666668,0.0
9.502480824000001,0.0
9.535814157333334,0.0
9.569147490666667,0.0
9.604976547000001,0.0
9.704976547000001,3.6346770581231884
9.804976547,3.1808788321660346
9.904976547,8.250050119662582
10.004976547000002,0.0
10.104976547000001,0.0
10.204976547000001,8.35516761117643
10.304976547,8.596311296422947
10.404976547,0.0
10.504976547000002,0.0
10.604976547000001,2.609762235540583
10.704976547000001,0.0
10.804976547,0.0
10.904976547,0.0
11.004976547000002,2.6353621877428948
11.104976547000001,0.0
11.204976547000001,0.0
11.304976547,0.0
11.404976547,0.0
11.504976547000002,0.0
11.604976547000001,0.0
11.704976547000001,2.992421678705856
11.804976547,0.0
11.904976547,0.0
12.004976547000002,0.0
12.104976547000001,0.0
12.204976547000001,5.219335211612505
12.304976547,0.0
12.404976547,0.0
12.504976547000002,4.709994610758075
12.604976547000001,3.071392951675193
12.704976547000001,0.0
12.804976547,0.0
12.904976547,4.067571262541745
13.004976547000002,11.724508499344175
13.104976547000001,11.614198461656752
13.204976547000001,0.0
13.304976547,0.0
13.404976547,0.0
13.504976547000002,0.0
13.604976547000001,0.0
13.704976547000001,0.0
13.804976547,0.0
13.904976547,0.0
14.004976547000002,0.0
14.104976547000001,0.0
14.204976547000001,2.6557605832927527
14.304976547,0.0
14.404976547,0.0
14.504976547000002,0.0
14.604976547000001,0.0
14.704976547000001,0.0
14.804976547,0.0
14.904976547,0.0
15.004976547000002,0.0
15.104976547000001,0.0
15.204976547000001,0.0
15.304976547,7.8319654471827524
15.404976547,3.622844350513803
15.504976547000002,0.0
15.604976547000001,0.0
15.704976547000001,0.0
15.804976547,0.0
15.904976547,0.0
16.004976547000002,0.0
16.104976547,0.0
16.204976547,0.0
16.304976547000003,0.0
16.404976547,0.0
16.504976547000002,4.060670606641714
16.604976547,0.0
16.704976547,0.0
16.804976547000003,0.0
16.904976547,0.0
17.004976547000002,0.0
17.104976547,0.0
17.204976547,0.0
17.304976547000003,0.0
17.404976547,0.0
17.504976547000002,0.0
17.604976547,0.0
17.704976547,0.0
17.804976547000003,0.0
17.904976547,0.0
18.004976547000002,0.0
18.104976547,4.009910070567317
18.204976547,4.04078509078871
18.304976547000003,0.0
18.404976547,0.0
18.504976547000002,0.0
18.604976547,0.0
18.704976547,0.0
18.804976547000003,0.0
18.904976547,0.0
19.004976547000002,0.0
19.104976547,0.0
19.204976547,0.0
19.304976547000003,0.0
19.404976547,0.0
19.504976547000002,0.0
19.604976547,0.0
19.704976547,0.0
19.804976547000003,0.0
19.904976547,0.0
20.004976547000002,0.0
20.104976547,0.0
20.204976547,0.0
20.304976547000003,0.0
20.404976547,0.0
20.504976547000002,0.0
20.604976547,0.0
20.704976547,0.0
20.804976547000003,0.0
20.904976547,5.011444737131443
21.005393429,0.0
21.02206009566667,0.0
21.038726762333336,0.0
21.055393429000002,0.0
21.072060095666668,0.0
21.088726762333337,0.0
21.105393429000003,2.943311919965285
21.12206009566667,2.853067891861469
21.138726762333338,0.0
21.155393429000004,0.0
21.17206009566667,0.0
21.188726762333335,3.093890872558623
21.205393429000004,3.222856926342971
21.22206009566667,0.0
21.238726762333336,0.0
21.255393429,0.0
21.27206009566667,0.0
21.288726762333336,0.0
21.305393429000002,0.0
21.322060095666668,0.0
21.338726762333337,0.0
21.355393429000003,2.7923975759308792
21.37206009566667,2.790952779112876
21.388726762333338,0.0
21.400973094,10.240870720289836
21.500973094000003,10.0
21.600973094,0.0
21.700973094000002,0.0
21.800973094000003,0.0
21.900973094,0.0
22.000973094000003,0.0
22.100973094,0.0
22.200973094000002,0.0
22.300973094000003,0.0
22.400973094,0.0
22.500973094000003,0.0
22.600973094,0.0
22.700973094000002,0.0
22.800973094000003,0.0
22.900973094,11.339125411437193
23.000973094000003,11.137691335769201
23.100973094,0.0
23.200973094000002,0.0
23.300973094000003,0.0
23.400973094,3.0992822931044817
23.500973094000003,2.9401750609816366
23.600973094,0.0
23.700973094000002,0.0
23.800973094000003,0.0
23.900973094,0.0
24.000973094000003,0.0
24.100973094,0.0
24.200973094000002,0.0
24.300973094000003,0.0
24.400973094,0.0
24.504236176000003,0.0
24.537569509333334,0.0
24.57090284266667,0.0
24.604236176000004,0.0
24.637569509333336,0.0
24.67090284266667,0.0
24.704236176000002,0.0
24.737569509333337,0.0
24.77090284266667,0.0
24.804236176000003,0.0
24.837569509333335,0.0
24.87090284266667,0.0
24.904236176,0.0
24.937569509333336,8.319987680965555
24.970902842666668,9.988432489611654
25.004236176000003,9.07728544702943
25.037569509333334,3.01623513527506
25.07090284266667,0.0
25.104236176000004,0.0
25.137569509333336,4.747908550326986
25.17090284266667,5.112707358016664
25.204236176000002,0.0
25.237569509333337,0.0
25.27090284266667,0.0
25.304236176000003,0.0
25.337569509333335,0.0
25.37090284266667,0.0
25.404236176,0.0
25.437569509333336,0.0
25.470902842666668,0.0
25.501105967,4.777254848612497
25.834439300333333,0.0
26.16777263366667,0.0
26.501105967,0.0
26.834439300333333,0.0
27.16777263366667,0.0
27.501105967,0.0
27.834439300333333,0.0
28.001926806000004,0.0
28.035260139333335,0.0
28.06859347266667,0.0
28.101926806,0.0
28.135260139333337,0.0
28.168593472666668,0.0
28.201926806000003,0.0
28.235260139333334,0.0
28.26859347266667,0.0
28.301926806,0.0
28.335260139333336,2.7166779531132814
28.368593472666667,7.5906197667531226
28.401926806000002,7.659990355339893
28.435260139333334,4.519650379311607
28.46859347266667,0.0
28.501926806000004,0.0
28.535260139333335,0.0
28.56859347266667,0.0
28.601926806,0.0
28.635260139333337,0.0
28.668593472666668,0.0
28.701926806000003,0.0
28.735260139333334,0.0
28.76859347266667,0.0
28.801926806,0.0
28.835260139333336,0.0
28.868593472666667,0.0
28.901926806000002,0.0
28.935260139333334,0.0
28.96859347266667,0.0
29.001926806000004,0.0
29.035260139333335,0.0
29.06859347266667,0.0
29.101926806,0.0
29.135260139333337,0.0
29.168593472666668,0.0
29.201926806000003,0.0
29.235260139333334,0.0
29.26859347266667,0.0
29.301926806,0.0
29.335260139333336,0.0
29.368593472666667,0.0
29.401926806000002,0.0
29.435260139333334,0.0
29.46859347266667,0.0
29.501926806000004,0.0
29.535260139333335,0.0
29.56859347266667,0.0
29.601592957,0.0
29.701592957000003,0.0
29.801592957000004,0.0
29.901592957000002,0.0
30.001446806,0.0
30.018113472666666,0.0
30.034780139333336,0.0
30.051446806,0.0
30.068113472666667,0.0
30.084780139333336,0.0
30.101446806000002,0.0
30.118113472666668,0.0
30.134780139333333,3.0795666178595007
30.151446806000003,4.72676824998198
30.16811347266667,6.4911726459058
30.184780139333334,6.662838544133032
30.201446806,5.75348967130227
30.21811347266667,3.514021646369354
30.234780139333335,0.0
30.251446806,0.0
30.268113472666666,0.0
30.284780139333336,0.0
30.301446806,0.0
30.318113472666667,0.0
30.334780139333336,0.0
30.351446806000002,0.0
30.368113472666668,0.0
30.384780139333333,0.0
30.401446806000003,0.0
30.41811347266667,0.0
30.434780139333334,0.0
30.451446806,0.0
30.46811347266667,0.0
30.484780139333335,0.0
30.501446806,0.0
30.518113472666666,0.0
30.534780139333336,2.846923340824068
30.551446806,4.787059398438928
30.568113472666667,6.992535968721998
30.584780139333336,7.407740335605882
30.601446806000002,6.979478673462227
30.618113472666668,5.467109630797016
30.634780139333333,4.100754064598231
