,values
6.014034215,0.0
6.114034215,0.0
6.214034215,0.0
6.314034215,0.0
6.414034215,0.0
6.514034215,0.0
6.614034215,0.0
6.714034215,0.0
6.814034215,0.0
6.914034215,4.602661009974144
7.014034215,3.8945700814535265
7.114034215,0.0
7.214034215,0.0
7.314034215000001,0.0
7.414034215000001,2.599817645248239
7.514034215000001,3.032330328677982
7.614034215000001,0.0
7.714034215000001,0.0
7.814034215000001,0.0
7.914034215000001,0.0
8.014034215,0.0
8.114034215,0.0
8.214034215000002,0.0
8.300140276,0.0
8.333473609333334,0.0
8.366806942666667,0.0
8.400140276,0.0
8.433473609333335,0.0
8.466806942666668,0.0
8.500140276000002,0.0
8.533473609333333,0.0
8.566806942666666,0.0
8.600140276,0.0
8.633473609333333,0.0
8.666806942666666,0.0
8.700140276,0.0
8.733473609333334,0.0
8.766806942666667,0.0
8.800140276,0.0
8.833473609333334,0.0
8.866806942666667,0.0
8.900140276,0.0
8.933473609333333,0.0
8.966806942666667,0.0
9.000140276,0.0
9.033473609333333,0.0
9.066806942666666,0.0
9.100140276,0.0
9.133473609333333,0.0
9.166806942666666,0.0
9.200140276,0.0
9.233473609333334,3.124671632990045
9.266806942666667,3.4540675996015007
9.300140276,0.0
9.333473609333334,0.0
9.366806942666667,2.2707304964463626
9.400140276,3.1470406619458626
9.433473609333333,0.0
9.466806942666667,0.0
9.500140276,0.0
9.533473609333333,0.0
9.566806942666666,0.0
9.603160390000001,0.0
9.70316039,0.0
9.80316039,0.0
9.903160390000002,5.830507297179323
10.003160390000001,0.0
10.103160390000001,0.0
10.20316039,0.0
10.30316039,4.53511326041165
10.403160390000002,0.0
10.503160390000001,0.0
10.603160390000001,0.0
10.70316039,0.0
10.80316039,0.0
10.903160390000002,0.0
11.003160390000001,0.0
11.103160390000001,0.0
11.20316039,0.0
11.30316039,0.0
11.403160390000002,0.0
11.503160390000001,0.0
11.603160390000001,0.0
11.70316039,0.0
11.80316039,0.0
11.903160390000002,0.0
12.003160390000001,0.0
12.103160390000001,0.0
12.20316039,3.9651420988427253
12.30316039,0.0
12.403160390000002,0.0
12.503160390000001,0.0
12.603160390000001,0.0
12.70316039,0.0
12.80316039,0.0
12.903160390000002,0.0
13.003160390000001,5.5258494385339505
13.103160390000001,6.269165683262216
13.20316039,4.244894976473245
13.30316039,0.0
13.403160390000002,0.0
13.503160390000001,0.0
13.603160390000001,0.0
13.70316039,0.0
13.80316039,0.0
13.903160390000002,0.0
14.003160390000001,0.0
14.103160390000001,0.0
14.20316039,0.0
14.30316039,0.0
14.403160390000002,0.0
14.503160390000001,0.0
14.603160390000001,0.0
14.70316039,0.0
14.80316039,0.0
14.903160390000002,0.0
15.003160390000001,0.0
15.103160390000001,0.0
15.20316039,0.0
15.30316039,0.0
15.403160390000002,2.371189039185352
15.503160390000001,0.0
15.603160390000001,0.0
15.70316039,0.0
15.80316039,0.0
15.903160390000002,0.0
16.00316039,0.0
16.103160390000003,0.0
16.20316039,0.0
16.303160390000002,0.0
16.40316039,0.0
16.50316039,0.0
16.603160390000003,0.0
16.70316039,0.0
16.803160390000002,0.0
16.90316039,0.0
17.00316039,0.0
17.103160390000003,0.0
17.20316039,0.0
17.303160390000002,0.0
17.40316039,0.0
17.50316039,0.0
17.603160390000003,0.0
17.70316039,0.0
17.803160390000002,0.0
17.90316039,0.0
18.00316039,0.0
18.103160390000003,0.0
18.20316039,0.0
18.303160390000002,0.0
18.40316039,0.0
18.50316039,0.0
18.603160390000003,0.0
18.70316039,0.0
18.803160390000002,0.0
18.90316039,0.0
19.00316039,0.0
19.103160390000003,0.0
19.20316039,0.0
19.303160390000002,0.0
19.40316039,0.0
19.50316039,0.0
19.603160390000003,0.0
19.70316039,0.0
19.803160390000002,0.0
19.90316039,0.0
20.00316039,0.0
20.103160390000003,3.730895743763441
20.20316039,3.6736598719557843
20.303160390000002,0.0
20.40316039,0.0
20.50316039,0.0
20.603160390000003,0.0
20.70316039,0.0
20.803160390000002,0.0
20.90316039,6.111013435334569
21.001069761,2.7446521886063775
21.017736427666666,0.0
21.034403094333335,0.0
21.051069761,0.0
21.067736427666667,0.0
21.084403094333332,0.0
21.101069761,0.0
21.117736427666667,0.0
21.134403094333333,0.0
21.151069761,0.0
21.167736427666668,0.0
21.184403094333334,0.0
21.201069761,0.0
21.21773642766667,0.0
21.234403094333334,0.0
21.251069761,0.0
21.267736427666666,0.0
21.284403094333335,0.0
21.301069761,0.0
21.317736427666667,0.0
21.334403094333332,0.0
21.351069761,0.0
21.367736427666667,0.0
21.384403094333333,0.0
21.401418299,10.03714675379662
21.501418299,10.0
21.601418299,2.586778466635077
21.701418299,0.0
21.801418298999998,0.0
21.901418299,0.0
22.001418299,0.0
22.101418299000002,0.0
22.201418299000004,0.0
22.301418299,0.0
22.401418299000003,0.0
22.501418299000004,0.0
22.601418299000002,0.0
22.701418299000004,0.0
22.801418299,0.0
22.901418299000003,10.152052345952299
23.001418299000004,10.103145972026622
23.101418299000002,2.6565609660380622
23.201418299000004,0.0
23.301418299,0.0
23.401418299000003,0.0
23.501418299000004,0.0
23.601418299000002,2.717737647234143
23.701418299000004,0.0
23.801418299,0.0
23.901418299000003,0.0
24.001418299000004,0.0
24.101418299000002,0.0
24.201418299000004,0.0
24.301418299,0.0
24.401418299000003,0.0
24.500403696,0.0
24.533737029333334,0.0
24.567070362666666,0.0
24.600403696,0.0
24.633737029333336,0.0
24.667070362666667,0.0
24.700403696000002,0.0
24.733737029333334,0.0
24.76707036266667,0.0
24.800403696,0.0
24.833737029333335,0.0
24.867070362666666,0.0
24.900403696,0.0
24.933737029333333,0.0
24.967070362666668,5.7991278152486805
25.000403696,5.888715762757127
25.033737029333334,3.447839808277823
25.067070362666666,0.0
25.100403696,0.0
25.133737029333336,4.115807623077237
25.167070362666667,5.536650229827193
25.200403696000002,4.955083521349603
25.233737029333334,0.0
25.26707036266667,0.0
25.300403696,0.0
