,values
6.011499145,0.0
6.111499145,0.0
6.211499145,0.0
6.311499145,0.0
6.411499145,0.0
6.511499145,0.0
6.611499145,6.056992971098437
6.711499145,5.7439816946369895
6.811499145,0.0
6.911499145,10.979449361700727
7.011499145,9.38448370693772
7.111499145,3.3076753127421687
7.211499145,0.0
7.311499145,0.0
7.411499145,4.134118406832802
7.511499145,5.569165786431632
7.611499145,0.0
7.711499145,0.0
7.811499145,0.0
7.911499145,0.0
8.011499145,0.0
8.111499145,0.0
8.211499145000001,0.0
8.303901666,0.0
8.337234999333335,0.0
8.370568332666668,0.0
8.403901666000001,0.0
8.437234999333334,0.0
8.470568332666668,0.0
8.503901666,0.0
8.537234999333332,0.0
8.570568332666666,0.0
8.603901666,0.0
8.637234999333334,0.0
8.670568332666667,0.0
8.703901666,0.0
8.737234999333333,0.0
8.770568332666667,0.0
8.803901666,0.0
8.837234999333333,0.0
8.870568332666666,0.0
8.903901666,0.0
8.937234999333333,0.0
8.970568332666666,0.0
9.003901665999999,0.0
9.037234999333332,0.0
9.070568332666666,0.0
9.103901666,0.0
9.137234999333334,0.0
9.170568332666667,0.0
9.203901666,0.0
9.237234999333333,6.67718281668266
9.270568332666667,6.625879758468138
9.303901666,3.366947975820462
9.337234999333333,0.0
9.370568332666666,7.028907934173118
9.403901666,7.684353813294902
9.437234999333333,4.173726944113795
9.470568332666666,0.0
9.503901665999999,0.0
9.537234999333332,0.0
9.570568332666666,0.0
9.602722167,0.0
9.702722167,0.0
9.802722167,5.137576766877571
9.902722167,11.100751183656786
10.002722167,0.0
10.102722167,0.0
10.202722167,5.864984208001102
10.302722167,6.657233587329963
10.402722167,0.0
10.502722167,0.0
10.602722167,0.0
10.702722167,0.0
10.802722167,0.0
10.902722167,0.0
11.002722167,0.0
11.102722167,0.0
11.202722167,0.0
11.302722167,0.0
11.402722167,0.0
11.502722167,0.0
11.602722167,0.0
11.702722167,0.0
11.802722167,0.0
11.902722167,0.0
12.002722167,0.0
12.102722167,3.3226675627430766
12.202722167,6.925887488196747
12.302722167,0.0
12.402722167000002,0.0
12.502722167000002,3.6906369921261724
12.602722167000001,0.0
12.702722167000001,0.0
12.802722167000002,0.0
12.902722167000002,0.0
13.002722167000002,8.71518277766028
13.102722167000001,11.457295814450514
13.202722167000001,4.349864756038679
13.302722167000002,0.0
13.402722167000002,0.0
13.502722167000002,0.0
13.602722167000001,0.0
13.702722167000001,0.0
13.802722167000002,0.0
13.902722167000002,4.399309849992786
14.002722167000002,0.0
14.102722167000001,4.231944785765573
14.202722167000001,0.0
14.302722167000002,0.0
14.402722167000002,0.0
14.502722167000002,0.0
14.602722167000001,0.0
14.702722167000001,0.0
14.802722167000002,0.0
14.902722167000002,0.0
15.002722167000002,0.0
15.102722167000001,0.0
15.202722167000001,0.0
15.302722167000002,6.460833397693369
15.402722167000002,4.0603626386161915
15.502722167000002,0.0
15.602722167000001,0.0
15.702722167000001,0.0
15.802722167000002,0.0
15.902722167000002,0.0
16.002722167,0.0
16.102722167000003,0.0
16.202722167,3.5932302872541664
16.302722167000002,0.0
16.402722167,0.0
16.502722167,4.559372319676168
16.602722167000003,0.0
16.702722167,0.0
16.802722167000002,0.0
16.902722167,0.0
17.002722167,0.0
17.102722167000003,0.0
17.202722167,0.0
17.302722167000002,0.0
17.402722167,0.0
17.502722167,0.0
17.602722167000003,0.0
17.702722167,0.0
17.802722167000002,0.0
17.902722167,0.0
18.002722167,0.0
18.102722167000003,0.0
18.202722167,3.3156850445698955
18.302722167000002,0.0
18.402722167,0.0
18.502722167,0.0
18.602722167000003,0.0
18.702722167,0.0
18.802722167000002,0.0
18.902722167,0.0
19.002722167,0.0
19.102722167000003,0.0
19.202722167,0.0
19.302722167000002,0.0
19.402722167,0.0
19.502722167,0.0
19.602722167000003,0.0
19.702722167,0.0
19.802722167000002,0.0
19.902722167,0.0
20.002722167,0.0
20.102722167000003,5.865649369078347
20.202722167,5.118288162770042
20.302722167000002,0.0
20.402722167,0.0
20.502722167,0.0
20.602722167000003,0.0
20.702722167,0.0
20.802722167000002,0.0
20.902722167,3.964123596899058
21.004764433000002,0.0
21.021431099666668,0.0
21.038097766333337,0.0
21.054764433000003,0.0
21.07143109966667,0.0
21.088097766333338,0.0
21.104764433000003,3.594829254851517
21.12143109966667,4.785816000510042
21.138097766333335,4.748841248349653
21.154764433000004,0.0
21.17143109966667,0.0
21.188097766333335,0.0
21.204764433,0.0
21.22143109966667,0.0
21.238097766333336,0.0
21.254764433000002,0.0
21.271431099666668,0.0
21.288097766333337,0.0
21.304764433000003,0.0
21.32143109966667,0.0
21.338097766333338,0.0
21.354764433000003,0.0
21.37143109966667,0.0
21.388097766333335,0.0
21.401095345999998,10.263379578490483
21.501095346,10.0
21.601095346,0.0
21.701095346,0.0
21.801095346,0.0
21.901095345999998,0.0
22.001095346,0.0
22.101095346,0.0
22.201095346,0.0
22.301095346,0.0
22.401095345999998,0.0
22.501095346,5.917646076937754
22.601095346,5.552280190915337
22.701095346,0.0
22.801095346,0.0
22.901095345999998,11.015057259663932
23.001095346,10.746909030198195
23.101095346,0.0
23.201095346,0.0
23.301095346,0.0
23.401095345999998,3.8467867897174535
23.501095346,3.9385659778743554
23.601095346,0.0
23.701095346,0.0
23.801095346,0.0
23.901095345999998,0.0
24.001095346,0.0
24.101095346,0.0
24.201095346000002,5.595037628371143
24.301095346000004,3.5830108716170623
24.401095346,0.0
24.500495275000002,0.0
24.533828608333337,0.0
24.56716194166667,0.0
24.600495275000004,0.0
24.633828608333335,0.0
24.66716194166667,0.0
24.700495275,0.0
24.733828608333337,0.0
24.767161941666668,0.0
24.800495275000003,0.0
24.833828608333338,0.0
24.86716194166667,0.0
24.900495275000004,5.088167640470563
24.933828608333336,6.1376252967230585
24.96716194166667,10.365842016276236
25.000495275000002,10.430385856545952
25.033828608333337,4.9941551739233
25.06716194166667,0.0
25.100495275000004,0.0
25.133828608333335,8.04698000802123
25.16716194166667,8.390832460817403
25.200495275,4.884968286811328
25.233828608333337,0.0
25.267161941666668,0.0
25.300495275000003,0.0
25.333828608333338,0.0
25.36716194166667,0.0
25.400495275000004,0.0
25.433828608333336,3.9591433469083794
25.46716194166667,6.276749382040052
25.504870712000002,7.998964167360765
25.838204045333335,0.0
26.171537378666667,0.0
26.504870712000002,6.1739105218989625
26.838204045333335,0.0
27.171537378666667,0.0
27.504870712000002,0.0
27.838204045333335,0.0
28.003950047,0.0
28.037283380333335,0.0
28.070616713666666,0.0
28.103950047,3.512062812595759
28.137283380333333,6.475270052399184
28.170616713666668,7.379721226136448
28.203950047,5.7263351050942655
28.237283380333334,0.0
28.270616713666666,0.0
28.303950047,0.0
28.337283380333336,0.0
28.370616713666667,8.73741904984433
