,values
6.0156070470000005,0.0
6.115607047,0.0
6.215607047000001,0.0
6.315607047,0.0
6.415607047,0.0
6.5156070470000005,0.0
6.615607047,2.529921666179959
6.715607047000001,0.0
6.815607047,0.0
6.915607047,11.198096862820607
7.0156070470000005,10.094054332963866
7.115607047,2.4857006163153654
7.215607047000001,0.0
7.315607047,0.0
7.415607047,6.907243021844087
7.5156070470000005,8.270080769625196
7.615607047,0.0
7.715607047000001,0.0
7.815607047,0.0
7.915607047,0.0
8.015607047,0.0
8.115607047000001,0.0
8.215607047,0.0
8.302717371000002,0.0
8.336050704333335,0.0
8.369384037666668,0.0
8.402717371000001,0.0
8.436050704333335,0.0
8.469384037666668,0.0
8.502717371000001,0.0
8.536050704333332,0.0
8.569384037666667,0.0
8.602717371,0.0
8.636050704333334,0.0
8.669384037666667,0.0
8.702717371,0.0
8.736050704333334,0.0
8.769384037666667,0.0
8.802717371,0.0
8.836050704333333,0.0
8.869384037666666,0.0
8.902717371,0.0
8.936050704333333,0.0
8.969384037666666,0.0
9.002717371,0.0
9.036050704333332,0.0
9.069384037666667,0.0
9.102717371,0.0
9.136050704333334,0.0
9.169384037666667,0.0
9.202717371,0.0
9.236050704333334,4.190157830935255
9.269384037666667,4.087416256858482
9.302717371,0.0
9.336050704333333,0.0
9.369384037666666,7.85464749093746
9.402717371,8.346665471185366
9.436050704333333,4.633136428082811
9.469384037666666,0.0
9.502717371,0.0
9.536050704333332,0.0
9.569384037666667,0.0
9.6001044,0.0
9.700104399999999,0.0
9.8001044,0.0
9.9001044,8.05222171904248
10.0001044,0.0
10.1001044,0.0
10.200104399999999,2.594192517780985
10.3001044,3.7855533222612854
10.4001044,0.0
10.5001044,0.0
10.6001044,0.0
10.700104399999999,0.0
10.8001044,0.0
10.9001044,0.0
11.0001044,0.0
11.1001044,0.0
11.200104399999999,0.0
11.3001044,0.0
11.4001044,0.0
11.5001044,0.0
11.6001044,0.0
11.700104399999999,0.0
11.8001044,0.0
11.900104400000002,0.0
12.000104400000001,0.0
12.100104400000001,2.4408098964999576
12.200104400000003,6.3747775618594344
12.300104400000002,0.0
12.400104400000002,0.0
12.500104400000001,0.0
12.600104400000001,0.0
12.700104400000003,0.0
12.800104400000002,0.0
